trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
179,False,"{'a': 0.002, 'e': 0.7004726202352524}",25,0,-104.98875203038679,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
180,False,"{'a': 0.002, 'e': 0.6990730750065257}",20,5,-11.50076724668081,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.002, 'e': 0.697676326071031}",20,0,-91.70233569465965,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
182,False,"{'a': 0.002, 'e': 0.696282367841771}",20,0,-97.21156346092506,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
183,False,"{'a': 0.002, 'e': 0.6948911947429106}",25,0,-106.00130718310291,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",20,0,-4.069145884492439,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,0,-16.952345500950575,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",30,4,-74.79471958089844,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 2}",1
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,0,-50.81116059957577,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,2,-36.44960628838031,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,0,-109.47329331372103,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 2}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,3,-175.9325641213424,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 4}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",30,0,-42.63404105097125,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",20,0,-127.03710629144592,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-84.91607023681597,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",25,10,-38.85191311941726,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 0}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,0,-46.19213878482824,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",30,0,-69.40398350756722,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",25,0,-77.20217136061919,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,0,-75.12650255955795,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",25,3,-28.555002299074193,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-114.11225016630107,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,10,-7.60731752990487,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,7,-32.5995073091308,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",30,9,-85.11926916713428,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 2}",1
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",25,0,-82.7615384235403,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",30,0,-53.95971234044093,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-92.40418943905334,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",30,11,-53.150785821054036,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",25,11,-20.763274337903894,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,13,8.938783806240602,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-85.85435666689132,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,14,-16.313835817535917,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",25,0,-139.8507560230618,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,1,-60.554269934395585,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",35,0,-46.11342778212403,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",20,0,1.6739434750311686,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",30,0,-57.37730861425281,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,16,8.247524064759144,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,14,-26.130063993647205,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",30,0,-178.13515013906203,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 4}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",25,5,-3.646303477819038,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",25,11,7.465937818003176,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,2,-124.09227054299318,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 3}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",35,23,-29.306358601815575,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",30,0,-74.04376652664594,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,0,-25.327604435763583,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,4,13.871066431997866,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",30,0,-151.22779779995864,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",25,0,-187.35276146820956,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-117.49981819742352,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,6,-4.257209423822858,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.002, 'e': 0.631283645506926}",35,8,-55.35451108415778,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 1}",1
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",25,0,-15.07364686230648,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,1,-63.93160246279372,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",20,0,0.5955335564709833,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,8,-39.59122413102058,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,0,-113.43643189016137,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,10,-4.51972821398032,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",20,0,-113.4767774184284,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",25,0,-110.48514901517498,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",35,23,2.1545400235338485,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,6,-0.8531026898207097,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,2.712310815420753,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",35,0,-39.58842766437987,"{0: 26, 1: 3, 2: 6, 3: 0, 4: 0}",0
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,0,-117.19276500152256,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,9,-8.057969016783263,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",25,11,-65.33623536309607,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",25,0,-56.7120632257831,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,0,-25.82031746271563,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,4,-46.170060033379315,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",25,17,1.007628870140475,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,0,-63.27229891733832,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,0,-57.83177838863875,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,6,-35.51811907601705,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",20,0,-63.0798855707901,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,9,-56.986435678455614,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",25,10,-18.14134290434865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,9,-97.4587936329904,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 2}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",25,0,-78.88786053595203,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",30,14,-76.13004052549198,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,0,7.57089891137883,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",30,0,-151.66260111564898,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 3}",0
262,False,"{'a': 0.002, 'e': 0.593332695123052}",25,3,-62.17828466209816,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",25,0,-81.87671795102526,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",20,7,-7.098206732669422,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",20,3,-78.2385792819786,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,3,-19.719418715853813,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-166.81518818205976,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",1
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",30,7,-4.82797224134335,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,0,-16.673985860483644,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,8,-8.755857985231156,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",25,0,-72.47062999981469,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",25,0,-107.33681780859854,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,14,-27.69185340816561,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",25,19,9.665731559346536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-15.683627518108796,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",20,0,-67.57542650843503,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",25,2,-65.41308108993718,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 1}",1
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,0,-49.77831927571463,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",30,10,-3.064725205470287,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,0,-14.7370831281793,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",30,8,-47.35501480106957,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,10,-14.584195494577246,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,0,-21.963313773812466,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,0,-69.9283455219081,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",25,0,-24.366862338894286,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,0,-76.54502924586986,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,0,-78.68843905328073,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",20,9,-46.18758850537928,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,2,-49.05397940321707,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",25,3,-79.25717547867428,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",25,0,-63.961296166345,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,-20.542083272399925,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",20,0,-35.85068910155473,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",25,20,8.198408711192116,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,6,-93.24992172104282,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 2}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,14,6.5183094330172135,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",25,0,-21.647755348496954,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",30,13,1.0832230434244687,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",25,0,-23.355142281966202,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,11,1.2055129439596717,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,8,-48.71629757588074,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",25,18,12.473879562154503,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,0,-78.94807269644575,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,0,-1.3200384908785185,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,8,-43.352030247994634,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",30,2,-146.8548351644374,"{0: 15, 1: 4, 2: 7, 3: 0, 4: 2}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,13,1.329594810206585,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,16,-2.3547129803295226,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",25,8,15.835815366712238,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",30,22,5.179395949274953,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,13,-41.03068713950567,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",30,0,-91.27639441561338,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",20,0,-57.0874118310096,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",20,3,-53.90858502974629,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 1}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,-48.71659346768675,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,8,-75.05773874554812,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",35,12,-58.90495175443677,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 1}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,0,-54.82820023936868,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",30,12,-60.0496261977016,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",20,7,3.8060156927606417,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,7,10.707847500688963,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,0,9.098407857158149,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",30,18,-5.9725024203654185,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",30,13,-62.211203049131846,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",25,11,-20.8138441575811,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",25,17,14.68616903531355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",30,21,3.6118742995705,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",25,2,4.250222943431629,"{0: 18, 1: 5, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",25,16,10.451282857053329,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",30,16,-30.27043871155223,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",25,5,-8.483204548283082,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",35,25,-6.184240696162045,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",25,0,-65.57598073621848,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,10,-47.20690954442044,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,8,-10.702266827642287,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,6,-83.92549647640998,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,14,18.244290796617456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",25,1,6.672907251653172,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,10,-17.14999527928728,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",25,0,17.45282386023888,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,15,9.575916006889774,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,13,-31.818422036927064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",20,14,0.6137016057288982,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,0,-84.52204171118079,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,0,-31.61587295210983,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,0,-38.92157982768325,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,1,-83.16581170818652,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 1}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",20,8,-73.06752053426109,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",25,0,-29.07395513211679,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",25,8,-56.57855710962376,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",20,3,-69.32320995145997,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,12,-33.244265613259664,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
353,False,"{'a': 0.002, 'e': 0.494602929967057}",25,15,14.845060332609524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",35,13,-45.77477703051714,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",25,0,-19.589587914701514,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",20,0,-63.115115683105394,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",30,11,17.230230970491405,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",30,0,31.675856844139577,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",25,0,-139.8671066853052,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,-153.90377854412958,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,7,-47.79209513041809,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",25,2,-71.94592803102609,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 1}",1
